DEPT,RDEEP_1,RSHAL_1,RMICRO_1,DENB_1,CALI_1,NEUT_1,GR_1,SP_1,DTCOMP_1,PEF_1,DTSH_1
501.7008,0.3086,0.148,2000,1.6841,12.3915,0.4634,46.5772,74.375,53.6223,-99.3576,268.3477
501.8532,0.3059,0.1482,2000,1.6534,12.4172,0.5069,44.1864,73.5625,53.7551,-117.1927,128.6755
502.0056,0.3121,0.1486,2000,1.6529,12.3915,0.5225,41.2915,72.875,53.9502,-251.2945,125.9698
502.158,0.3093,0.1482,2000,1.6704,12.403,0.5266,39.3733,72.1875,54.0148,344.1903,134.5613
502.3104,0.3038,0.1488,2000,1.6936,12.403,0.4881,35.5953,70.6875,54.2175,6709.19,137.6165
502.4628,0.3133,0.1476,2000,1.6922,12.3993,0.5276,35.5343,69.4375,54.5429,151.4818,131.2487
502.6152,0.3229,0.149,2000,1.6856,12.3915,0.5213,37.4306,69.0625,54.5157,-505.1638,134.5888
502.7676,0.3088,0.1491,2000,1.6853,12.4144,0.5674,39.1242,68.4375,54.3944,206.0981,138.223
502.92,0.3227,0.1486,2000,1.6989,12.3915,0.546,39.7445,67.0625,53.1136,-474.3573,137.6662
503.0724,0.3115,0.1464,2000,1.7116,12.403,0.573,37.5322,67.0625,54.8686,551.6123,135.474
503.2248,0.2879,0.1469,2.9932,1.7104,12.3968,0.5307,36.1731,67.125,56.6924,376.0265,140.8992
503.3772,0.3128,0.148,0.748,1.739,12.403,0.5348,36.4083,67.1875,55.5963,193.6419,145.8774
503.5296,0.3187,0.1483,0.5774,1.8102,12.3915,0.5142,36.5905,67.3125,55.6546,-68.5627,139.8553
503.682,0.3208,0.1495,0.4501,2.0057,12.4057,0.5342,38.2921,67.5625,56.7255,-33.9685,140.6516
503.8344,0.3237,0.1493,0.7673,1.9393,12.4195,0.5514,39.9857,68.0625,55.7951,-36.2967,141.7407
503.9868,0.3266,0.1496,0.9493,1.8671,12.408,0.5361,39.6211,67.9375,54.2613,-73.3368,131.8936
504.1392,0.3169,0.1482,1.889,1.8795,12.4337,0.5236,38.8741,67.875,54.1856,-74.9401,130.9314
504.2916,0.3107,0.148,1.0706,1.9363,12.4148,0.584,40.9605,68.3125,54.1374,-62.2699,128.726
504.444,0.3151,0.1473,1.0031,1.9113,12.4108,0.593,43.1099,67.75,53.9664,-60.86,129.8214
504.5964,0.3145,0.1478,2.0891,1.8826,12.4195,0.5806,44.9508,67.625,54.4647,-48.6159,125.6999
504.7488,0.3177,0.1481,1713.171,1.8401,12.4195,0.5608,44.0202,68.75,54.6931,-48.0189,129.9262
504.9012,0.3157,0.1477,2000,1.8149,12.4108,0.6184,46.8878,68.0625,55.1433,-42.534,137.2034
505.0536,0.3106,0.1487,2000,1.7905,12.431,0.6266,47.2593,68.8125,55.3634,-79.4114,143.0507
505.206,0.3001,0.1489,2000,1.8037,12.4148,0.5564,48.9026,70.5,55.6323,-92.5471,138.7169
505.3584,0.3161,0.1486,2000,1.7926,12.4108,0.476,47.5817,70.8125,55.689,-857.6379,132.0513
505.5108,0.305,0.1485,2000,1.7684,12.431,0.4718,48.4258,69.5625,55.7477,-191.0656,140.0487
505.6632,0.3029,0.1476,6.9486,1.7621,12.408,0.4719,46.4247,70,56.0496,-252.6501,138.2382
505.8156,0.3202,0.1481,2.5947,1.7589,12.408,0.53,44.5381,70.875,55.8961,-119.4195,130.8915
505.968,0.3235,0.1487,2000,1.7596,12.431,0.5472,43.5805,70.5,55.622,-330.3255,131.8238
506.1204,0.3043,0.1482,4.6391,1.7505,12.4173,0.5412,43.5478,70.1875,55.6777,-134.3955,129.8652
506.2728,0.3219,0.148,0.2806,1.7573,12.408,0.5604,43.8045,71.0625,55.3422,-62.5519,130.4731
506.4252,0.3144,0.1484,1.4833,1.7457,12.4148,0.5171,46.5395,71.8125,54.8893,-59.5011,124.724
506.5776,0.3137,0.1481,8.3083,1.709,12.4195,0.5437,45.1228,72.3125,55.8332,-89.0574,124.6566
506.73,0.309,0.1488,2000,1.69,12.4173,0.4998,45.609,72.75,53.2198,-122.001,136.5952
506.8824,0.3213,0.1492,2000,1.6871,12.4195,0.5521,41.0355,72.6875,54.1761,-280.0583,194.7969
507.0348,0.3095,0.1491,2000,1.7055,12.408,0.5062,42.6628,72.875,53.9501,-168.5251,255.2403
507.1872,0.3172,0.1478,2000,1.7136,12.428,0.4842,41.1009,72.5,54.4795,181.8966,251.5598
507.3396,0.3222,0.148,2000,1.7129,12.4195,0.4455,43.4108,71.75,53.804,827.2641,236.3064
507.492,0.3095,0.1486,2000,1.7394,12.4148,0.4687,43.3304,72.375,53.044,102.6269,235.2305
507.6444,0.3166,0.1485,2000,1.7604,12.408,0.4824,47.2017,72.8125,52.8011,191.5485,236.4818
507.7968,0.3118,0.1485,1.3441,1.7661,12.4195,0.5345,45.3785,73.5625,52.2619,-372.5541,249.2178
507.9492,0.326,0.1488,0.9581,1.725,12.4173,0.545,43.1802,73.75,51.8896,-152.4052,258.2302
508.1016,0.3148,0.1477,0.8141,1.6574,12.4195,0.5615,38.0752,72.625,52.1771,-75.6467,244.6587
508.254,0.3086,0.149,1.4545,1.6208,12.4148,0.5345,37.2115,72.0625,52.0531,-108.9733,250.3644
508.4064,0.315,0.1476,36.1473,1.5877,12.4195,0.5604,37.8629,71.75,50.2113,-63.7826,247.3642
508.5588,0.3119,0.1481,3.6941,1.6097,12.4195,0.5493,38.7137,72,49.3139,-105.2966,247.7749
508.7112,0.3278,0.1483,1.77,1.5963,12.4148,0.5403,39.9421,71.9375,48.8605,-86.6169,241.0944
508.8636,0.3096,0.1491,2000,1.5993,12.4173,0.5077,40.3329,76.1875,52.4214,-123.3429,228.8454
509.016,0.3084,0.1483,2000,1.5957,12.431,0.5319,38.7528,63.9375,48.8121,-89.3339,237.4351
509.1684,0.3135,0.1481,15.616,1.6315,12.4053,0.5545,37.7713,80.1875,49.5122,-108.8407,238.4044
509.3208,0.3152,0.1487,2000,1.7195,12.4173,0.5653,37.09,66.5,50.7322,-95.2918,253.7555
509.4732,0.3187,0.1478,1.4567,1.876,12.408,0.5258,38.9006,71.25,51.6032,-133.2265,236.9346
509.6256,0.3156,0.1488,1.8944,2.0251,12.4148,0.4811,37.7418,71.0625,50.6296,860.2405,132.9126
509.778,0.3036,0.148,6.363,1.9578,12.4282,0.4626,38.444,69.875,51.0038,-212.4314,127.4567
509.9304,0.3204,0.1481,2000,1.865,12.4041,0.4779,38.9595,68.6875,51.1172,-116.2683,121.3151
510.0828,0.3027,0.1486,2000,1.816,12.4195,0.4779,40.3705,67.75,51.5106,-77.7524,129.5296
510.2352,0.3342,0.1487,2000,1.7759,12.408,0.4657,40.6256,67.0625,51.9281,-159.9032,137.6674
510.3876,0.3206,0.1478,2000,1.7662,12.4255,0.4767,41.8245,67.625,52.8707,-153.8439,248.5761
510.54,0.3173,0.1483,2000,1.7816,12.4195,0.5431,43.264,67,52.9516,-109.5529,241.0086
510.6924,0.3166,0.1492,2000,1.7878,12.4148,0.5738,42.2796,65.875,51.8824,-84.6155,242.0134
510.8448,0.3116,0.148,2000,1.7499,12.408,0.5573,41.3555,66.375,51.2588,-108.9721,251.2217
510.9972,0.2964,0.1482,2000,1.7439,12.4195,0.4787,41.0098,66,52.1974,-132.1077,261.1131
511.1496,0.3256,0.148,2000,1.7922,12.4255,0.4793,42.8906,65.5,53.0844,-451.2106,235.3256
511.302,0.3168,0.1482,21.1143,1.8707,12.408,0.4886,44.0579,64.75,52.6296,172.3089,245.0742
511.4544,0.3195,0.1486,2000,1.9255,12.4148,0.5365,44.1433,63.6875,51.774,340.0028,244.0873
511.6068,0.3211,0.1478,2000,1.9078,12.4167,0.4945,43.736,62.25,50.6659,926.3068,244.2685
511.7592,0.3151,0.1481,2000,1.8658,12.4148,0.4853,45.6954,60.5625,52.0259,-244.2365,244.5078
511.9116,0.3107,0.1485,2000,1.8274,12.4173,0.4534,46.2177,58.5625,51.5215,5195.453,256.3688
512.064,0.3199,0.1485,2000,1.7803,12.4195,0.4747,45.8277,56.75,51.3876,396.208,93.89338
512.2164,0.3088,0.1481,2000,1.7442,12.4148,0.4801,43.7433,55.625,50.9126,190.8086,93.05016
512.3688,0.3109,0.1494,2000,1.7185,12.408,0.503,44.7314,54.625,51.1925,-340.6638,102.6178
512.5212,0.3088,0.1477,2000,1.7181,12.4255,0.5065,46.8136,54.125,52.128,-236.126,110.4141
512.6736,0.3113,0.1488,20.7455,1.6885,12.4195,0.5259,46.9386,53.875,52.833,-187.2441,106.6165
512.826,0.3145,0.1477,2000,1.7061,12.4148,0.5507,45.0525,53.1875,51.5467,-632.1629,112.5165
512.9784,0.316,0.1482,4.8099,1.6921,12.408,0.533,41.6437,52.375,52.3962,-470.7966,135.5871
513.1308,0.3084,0.1482,2000,1.6998,12.4387,0.5377,38.2618,50.9375,54.0734,-85.7059,268.3743
513.2832,0.3185,0.1482,2000,1.6768,12.408,0.5048,34.8634,50.125,52.3371,-226.0409,271.9939
513.4356,0.311,0.1485,2000,1.6623,12.4122,0.577,33.3067,49.0625,53.32,1229.757,273.9993
513.588,0.3097,0.1492,2000,1.6474,12.408,0.568,33.8152,47.5625,53.4258,102.2752,276.0469
513.7404,0.3106,0.1477,2000,1.6536,12.4148,0.6078,36.2883,46.1875,54.1935,114.8265,265.9021
513.8928,0.3261,0.1488,2000,1.6785,12.431,0.5821,39.5621,45.0625,52.8263,484.8479,268.4893
514.0452,0.3155,0.148,8.9334,1.7035,12.4041,0.5912,40.0046,43,52.0117,687.7035,158.0782
514.1976,0.3163,0.1481,2000,1.7172,12.428,0.5555,41.075,41.0625,54.2684,240.8348,136.914
514.35,0.3199,0.1479,2000,1.7417,12.4053,0.568,39.5134,39.9375,55.6253,620.0369,129.1111
514.5024,0.3222,0.1482,2000,1.7206,12.4096,0.578,40.1211,39.0625,52.5198,-286.0413,123.7533
514.6548,0.3138,0.1493,65.2471,1.7321,12.4112,0.5524,39.7153,38.1875,52.8417,-64.3785,109.4939
514.8072,0.3171,0.1498,2.2706,1.8436,12.4002,0.4689,41.6263,36.625,51.6519,-94.262,105.6495
514.9596,0.3219,0.1498,2000,2.0502,12.3942,0.4219,43.4547,36.5,52.3136,-151.1074,106.3593
515.112,0.3124,0.147,2000,2.1196,12.386,0.4115,46.9227,35.875,53.652,1185.873,111.4047
515.2644,0.3081,0.1459,7.568,2.033,12.3942,0.4537,46.3131,35.4375,54.5526,392.0077,120.0649
515.4168,0.3252,0.148,1.5746,1.9811,12.4089,0.4551,48.7389,34.75,54.9975,54.4088,262.6053
515.5692,0.3191,0.1482,1.3431,2.043,12.3916,0.4644,49.0675,34.1875,54.9725,1064.178,265.0975
515.7216,0.3212,0.1481,0.53,2.2411,12.386,0.4587,51.2798,33.375,55.7205,251.1365,272.5855
515.874,0.3306,0.1506,2.5408,2.1691,12.3762,0.439,53.8323,32.3125,55.561,-438.563,273.8089
516.0264,0.3293,0.1491,0.8527,1.9673,12.3762,0.4142,57.5918,31.875,55.1729,114.4243,273.3399
516.1788,0.3196,0.1472,2.1295,1.8864,12.3809,0.418,59.8785,32,54.2067,187.7173,263.6769
516.3312,0.3206,0.1483,174.2792,1.8958,12.3762,0.4766,59.8508,32.375,52.9867,127.5748,259.7104
516.4836,0.3342,0.1486,2000,1.8731,12.3782,0.5057,58.5583,31.625,52.9544,-221.0131,261.8731
516.636,0.3212,0.1483,2000,1.8418,12.3809,0.4934,58.614,31.375,53.122,-884.7098,262.297
516.7884,0.3209,0.148,2000,1.7932,12.3737,0.4604,56.3496,31.125,52.6324,-96.0151,259.5249
516.9408,0.3185,0.1482,2000,1.768,12.3762,0.4747,51.9099,30.3125,51.7806,-336.4621,259.1948
517.0932,0.3129,0.1485,2000,1.7334,12.3809,0.5022,48.9371,29.375,50.888,-128.355,260.5565
517.2456,0.318,0.1487,2000,1.6983,12.3762,0.4839,49.0054,28.8125,52.3806,-83.3362,258.652
517.398,0.3224,0.1477,2000,1.693,12.3695,0.4567,51.9624,28.625,50.7406,-76.8052,257.9606
517.5504,0.3222,0.1482,2000,1.702,12.3976,0.4326,54.6555,28.125,51.3453,-80.0747,144.3609
517.7028,0.3262,0.148,2000,1.7405,12.3656,0.4469,55.6594,27.625,51.3927,-256.5466,146.422
517.8552,0.3202,0.149,2.5112,1.7552,12.3809,0.4652,56.5343,27.4375,53.3297,-254.4264,140.8485
518.0076,0.3228,0.1489,8.9342,1.7985,12.3762,0.4865,59.0725,27.25,53.3361,-854.938,140.9644
518.16,0.3232,0.1475,2000,1.8175,12.3695,0.4922,56.7301,25.6875,52.8451,368.6328,138.2209
518.3124,0.3293,0.1487,2000,1.8564,12.3762,0.4792,57.824,26.25,53.061,184.6732,137.2001
518.4648,0.3317,0.148,2000,1.8709,12.3896,0.4818,54.2642,26.625,53.6519,-648.2094,137.3936
518.6172,0.3233,0.1485,2000,1.8649,12.3762,0.4742,57.2188,26.125,52.7875,-1270.029,138.1675
518.7696,0.3303,0.1482,2000,1.854,12.3668,0.5124,55.7003,26.125,52.406,-325.4653,137.124
518.922,0.3314,0.1478,2000,1.8349,12.3788,0.5418,55.4874,26.9375,52.8421,172.386,137.6507
519.0744,0.3296,0.1477,2000,1.8115,12.3809,0.5402,54.6149,27.0625,50.5974,-453.4756,138.1873
519.2268,0.3321,0.1478,2000,1.8055,12.3788,0.5409,55.4042,26.25,52.4819,-128.0992,139.989
519.3792,0.3445,0.1487,2000,1.7844,12.3809,0.4945,56.1575,26.0625,54.266,-109.5364,140.3841
519.5316,0.3324,0.1482,2000,1.7867,12.3788,0.5146,57.273,26,55.4147,802.6893,139.4389
519.684,0.334,0.1484,2000,1.7545,12.3695,0.4641,55.8122,24.3125,55.3745,-284.0938,139.7234
519.8364,0.3294,0.1484,2000,1.7846,12.3869,0.5149,55.1417,23.625,56.2024,-82.4324,136.5298
519.9888,0.3327,0.1487,2000,1.7338,12.3809,0.5108,54.7959,23.6875,57.1793,-71.4586,137.1266
520.1412,0.3239,0.1491,2000,1.6723,12.3762,0.553,55.1868,24.25,56.0696,-109.7411,137.9915
520.2936,0.3308,0.1488,2000,1.6601,12.3695,0.5099,55.5902,24.4375,55.7049,-193.6996,137.9604
520.446,0.3313,0.1475,5.3787,1.6851,12.3809,0.5184,55.4711,23.625,55.9984,-105.8764,139.7301
520.5984,0.3247,0.1477,2000,1.7057,12.3869,0.518,54.4748,23.75,56.4275,-52.7208,139.4473
520.7508,0.3281,0.1482,2000,1.7331,12.3668,0.5045,55.9354,23.6875,54.8633,-57.7619,140.5583
520.9032,0.3346,0.1479,2000,1.7275,12.3788,0.5082,55.4279,24,54.9058,-58.5339,138.698
521.0556,0.328,0.1484,2000,1.7345,12.3809,0.5214,57.3154,23.6875,54.9101,-112.2025,136.6621
521.208,0.3309,0.1482,2000,1.7343,12.3762,0.5872,54.1531,22.375,54.2542,-85.6501,139.9068
521.3604,0.3262,0.1487,2000,1.7558,12.3809,0.5605,52.0752,21.5625,55.298,-74.9454,139.9399
521.5128,0.3228,0.1481,2000,1.7516,12.3723,0.5401,50.0661,20.4375,55.0974,-162.0994,137.4664
521.6652,0.3244,0.1488,2.3033,1.7127,12.3976,0.4856,54.3798,20.8125,55.3668,-93.2368,139.5459
521.8176,0.3272,0.1479,2000,1.7117,12.3668,0.5124,56.6142,20.5,55.3914,-68.532,142.4779
521.97,0.3296,0.1487,4.5932,1.7102,12.3788,0.5585,58.6611,21.125,55.2246,-55.4443,139.2962
522.1224,0.3232,0.1477,1.084,1.6827,12.3668,0.5623,55.795,22,55.0398,-61.6873,139.4377
522.2748,0.3323,0.1479,4.5147,1.671,12.3762,0.5318,55.4954,21.375,55.3107,-98.8655,143.2031
522.4272,0.3355,0.1481,2000,1.7006,12.3924,0.4666,51.9899,21.0625,55.4818,-115.837,143.6165
522.5796,0.3309,0.1481,2000,1.71,12.3668,0.4981,53.5742,20.25,55.4315,-348.2677,144.639
522.732,0.3371,0.148,43.204,1.7067,12.3762,0.5376,55.419,20.3125,55.0991,-197.7514,140.6313
522.8844,0.3189,0.1484,44.835,1.6985,12.3809,0.5804,60.4483,19.75,55.7431,-86.8747,141.4091
523.0368,0.3316,0.1485,2000,1.7337,12.3762,0.5474,59.9689,19.25,55.7871,-116.9192,142.1742
523.1892,0.3362,0.1483,2000,1.7369,12.3809,0.527,61.2701,18,56.9909,-175.7095,142.9076
523.3416,0.3411,0.1477,2000,1.7659,12.3762,0.4917,58.5568,17.3125,56.2771,-397.9315,140.5728
523.494,0.3395,0.1485,241.3327,1.7639,12.3668,0.5048,58.0706,16.8125,56.5354,-136.1677,139.5878
523.6464,0.3447,0.1481,2000,1.8623,12.3762,0.4933,54.2739,16.25,55.3961,-75.944,139.1691
523.7988,0.3414,0.1487,2000,1.8687,12.3924,0.5199,53.5381,15.625,55.9042,-83.3894,138.8448
523.9512,0.3479,0.1485,2000,1.791,12.3695,0.501,54.6341,15.125,55.565,-75.0179,138.3253
524.1036,0.3384,0.1483,2000,1.764,12.3762,0.5279,55.1848,14.5,54.5047,-71.8934,139.2612
524.256,0.3336,0.1476,2000,1.7284,12.3809,0.505,57.9833,14.5,54.277,-52.9945,142.0921
524.4084,0.349,0.1489,2000,1.7236,12.3762,0.5276,55.6718,13.5,53.9083,-50.1264,140.1769
524.5608,0.3151,0.148,2000,1.7337,12.3809,0.4916,54.8792,12.9375,53.4462,-70.8083,142.982
524.7132,0.3385,0.1481,2000,1.7838,12.3762,0.4983,49.7713,12.625,54.8614,-467.8527,146.2597
524.8656,0.3317,0.1482,2000,1.8518,12.3805,0.5294,49.7167,12,54.94,-152.353,139.2498
525.018,0.3274,0.1478,2000,1.9137,12.3946,0.5536,47.9568,11.3125,54.1976,-606.5073,138.3878
525.1704,0.3225,0.1481,7.7505,1.9465,12.3947,0.5448,47.0937,10.5625,55.3004,-169.2132,137.3774
525.3228,0.3288,0.1482,2000,1.9379,12.3942,0.5493,46.0515,8.6875,54.2312,-305.0459,137.8985
525.4752,0.3303,0.1483,2000,1.9192,12.4089,0.5568,46.1731,7.9375,54.2579,-8842.327,142.826
525.6276,0.3355,0.1483,2000,1.8975,12.3884,0.5352,51.2747,7.625,53.2886,682.4825,143.6257
525.78,0.3575,0.1486,2000,1.8973,12.4177,0.5036,49.9107,6.75,53.1826,-278.376,143.8058
525.9324,0.3403,0.1484,2000,1.9211,12.3998,0.4884,50.1329,5.9375,52.8689,-116.0765,144.0059
526.0848,0.3314,0.1483,2000,1.9447,12.4045,0.5478,45.7968,5.6875,51.3885,-78.4819,149.2995
526.2372,0.336,0.1488,2000,1.9408,12.4227,0.5363,47.4067,6.375,52.6096,-229.2178,150.3095
526.3896,0.3313,0.1484,391.6293,1.9116,12.397,0.5481,49.8846,5.625,52.1085,-1030.06,104.5544
526.542,0.3344,0.1484,2000,1.9074,12.4045,0.5019,51.5456,5.3125,52.794,546.0347,92.78922
526.6944,0.3316,0.1497,2000,1.907,12.397,0.4871,53.1235,4.5,53.2109,470.4292,102.4948
526.8468,0.3472,0.1495,2000,1.9672,12.4096,0.4674,49.8156,2.9375,53.4251,-154.8687,105.7513
526.9992,0.3569,0.1504,2000,2.0585,12.4255,0.4509,47.1136,2.625,52.6666,-237.8098,101.7316
527.1516,0.3349,0.1502,2000,2.1161,12.4122,0.4311,46.7511,2.625,53.4445,557.8366,104.0069
527.304,0.3258,0.1472,2000,1.9912,12.4135,0.4948,46.0161,2.6875,55.462,303.9432,108.8517
527.4564,0.3118,0.1428,2000,1.8676,12.4327,0.5545,46.4065,2.125,55.8802,-376.081,150.734
527.6088,0.3314,0.1429,2000,1.8203,12.4443,0.6455,41.0584,3.1875,57.6195,-104.093,187.6148
527.7612,0.3476,0.1468,2.5344,1.9257,12.4379,0.5897,38.6982,4.125,57.3166,-64.2178,173.2254
527.9136,0.3397,0.1503,8.7638,1.9544,12.4993,0.567,34.3516,3.75,56.9934,-123.3402,166.7368
528.066,0.3356,0.1537,16.4399,1.9139,12.5291,0.5218,33.5359,2.5625,57.1427,-135.4246,158.0644
528.2184,0.3467,0.1543,0.5944,1.9388,12.4203,0.5285,32.1338,1.75,57.2975,-807.8888,136.5109
528.3708,0.3159,0.1515,2.8885,1.9221,12.3727,0.5148,34.4115,0.75,56.5806,-142.818,128.8584
528.5232,0.3484,0.1458,2000,1.721,12.3737,0.5103,35.3488,-1.4375,55.6704,-157.7483,128.7804
528.6756,0.3407,0.1455,2000,1.6472,12.3695,0.5283,36.4903,-3.25,55.6022,-171.4198,130.4003
528.828,0.3356,0.1477,2000,1.613,12.3762,0.5647,37.2412,-4.1875,55.7069,337.4339,128.1393
528.9804,0.3458,0.1484,2000,1.6041,12.3951,0.5609,37.0848,-5.5,55.1254,-259.7816,128.4157
529.1328,0.331,0.1477,2000,1.6111,12.3762,0.588,39.0534,-4.75,54.4991,-138.756,141.7669
529.2852,0.33,0.1482,2000,1.6248,12.3695,0.579,41.7275,-4,54.526,-96.9477,157.0708
529.4376,0.3441,0.1482,2000,1.6445,12.3788,0.6079,42.5083,-3.625,54.2053,-159.8814,156.2449
529.59,0.3391,0.1483,21.7484,1.7007,12.3809,0.5677,41.9507,-4.125,53.9501,-190.2169,106.8432
529.7424,0.3558,0.1492,56.0612,1.7882,12.3762,0.5455,41.1312,-4.75,53.8559,-127.0845,111.9687
529.8948,0.3432,0.1495,16.296,1.893,12.3809,0.5207,39.9728,-5.4375,53.7244,-541.321,107.348
530.0472,0.3426,0.1477,6.6125,1.9503,12.3924,0.4548,42.7684,-6.4375,54.0545,165.0447,107.348
530.1996,0.34,0.1479,9.1149,1.9836,12.3681,0.4429,44.7407,-7.875,54.508,141.6292,110.7588
530.352,0.3586,0.1484,38.4175,1.9872,12.3837,0.4106,48.5407,-8.125,54.9516,332.4477,118.0786
530.5044,0.3536,0.1484,2000,1.9935,12.3695,0.4629,48.6332,-9.25,55.157,-108.4002,298.8442
530.6568,0.3402,0.1493,2000,1.9631,12.3788,0.4812,48.5743,-10.5,55.5073,-107.1729,352.0615
530.8092,0.357,0.1479,2000,1.9844,12.3924,0.5069,46.5834,-10.6875,54.6973,-389.8706,330.6973
530.9616,0.3513,0.1488,2000,2.022,12.3788,0.4534,45.1538,-10.0625,55.516,286.9998,417.5037
531.114,0.3488,0.1479,2000,2.063,12.3695,0.4417,45.846,-10.4375,55.2004,126.1451,431.7941
531.2664,0.3585,0.1478,2000,2.07,12.3788,0.4703,48.5986,-10.8125,54.9095,-660.1794,450.2385
531.4188,0.3523,0.149,2000,2.0871,12.3809,0.5239,50.4015,-11.1875,55.6966,-335.8138,447.3519
531.5712,0.3542,0.1479,2000,2.0631,12.3837,0.501,50.074,-11.5,54.8733,-237.1094,439.032
531.7236,0.3566,0.148,2000,2.0372,12.3788,0.4623,48.8995,-11.375,55.2676,-319.8082,494.5675
531.876,0.3475,0.1495,2000,2.0065,12.3695,0.4411,49.1775,-11.625,55.456,-122.5169,503.3793
532.0284,0.3511,0.1475,2000,1.9819,12.3814,0.4756,51.9731,-11.4375,55.5424,-92.3917,502.0455
532.1808,0.3604,0.1485,2000,1.9633,12.3924,0.4924,52.9977,-11.875,55.2239,-79.0531,501.0831
532.3332,0.3491,0.149,6.4157,1.9193,12.3788,0.5047,53.2262,-11.0625,55.3485,-94.8271,499.1584
532.4856,0.3588,0.1474,2000,1.915,12.3695,0.4844,51.6899,-9.875,55.5107,-165.6194,718.6028
532.638,0.3537,0.1481,2000,1.9468,12.3788,0.4669,49.3922,-9,55.4713,-5855.02,718.1484
532.7904,0.3372,0.1487,2000,1.9708,12.3837,0.4582,49.6666,-8.3125,55.7341,95.5048,718.1484
532.9428,0.3426,0.1491,2000,1.9485,12.3788,0.4786,47.4349,-8.375,55.706,-388.1161,513.0472
533.0952,0.3558,0.1477,2000,1.9416,12.3809,0.4998,49.6199,-8.8125,55.4265,-150.5728,513.0472
533.2476,0.3544,0.1492,2000,1.9113,12.3788,0.4923,48.7262,-7.5625,54.7193,-125.0254,513.0472
533.4,0.3462,0.1475,2000,1.8799,12.3837,0.4683,50.5494,-7.0625,53.2619,-454.8894,527.8906
533.5524,0.3508,0.149,2000,1.8635,12.3809,0.4155,49.1164,-7.375,53.0054,-197.5074,527.8906
533.7048,0.3517,0.1485,2000,1.8612,12.3788,0.4393,49.9788,-8.375,53.0925,-452.7155,553.5852
533.8572,0.3575,0.148,2000,1.8303,12.3951,0.4709,52.061,-7.0625,52.7495,443.369,553.5852
534.0096,0.3538,0.1488,2000,1.7965,12.355,0.4858,55.0771,-6.5625,52.9634,144.6737,553.9355
534.162,0.3756,0.1482,2000,1.8382,12.3951,0.5085,54.7124,-6.5,53.3748,-136.1709,471.2081
534.3144,0.4307,0.1486,2000,1.8713,12.3695,0.4933,52.1258,-7.1875,53.819,-54.4447,466.354
534.4668,0.3911,0.1484,2000,1.8492,12.3788,0.4854,52.6075,-6,53.8534,-80.264,476.0288
534.6192,0.3306,0.1475,2000,1.8442,12.3896,0.4625,55.4031,-5.25,55.1605,-3946.094,431.5081
534.7716,0.4418,0.1488,2000,1.7963,12.3656,0.455,58.4887,-4.625,55.2972,347.6792,505.1292
534.924,0.2914,0.1486,2000,1.7157,12.3809,0.4968,58.4931,-4.5625,55.302,926.739,495.6324
535.0764,0.3433,0.1475,2000,1.6694,12.3788,0.5117,55.6083,-4.1875,55.6692,-495.852,552.5557
535.2288,0.2719,0.1493,2000,1.6533,12.3723,0.5101,54.3448,-5.0625,55.7021,-210.6476,539.4091
535.3812,0.267,0.1488,2000,1.6487,12.3762,0.5232,52.0151,-5.3125,55.1595,-111.041,549.545
535.5336,0.3589,0.1479,2000,1.6529,12.3951,0.5197,50.2878,-5.375,55.0172,-78.9112,526.9656
535.686,0.3655,0.1479,7.8868,1.655,12.3695,0.5176,46.6766,-5.625,55.0669,-129.9805,446.19
535.8384,0.376,0.1485,7.6628,1.6568,12.3788,0.5003,47.9124,-5.4375,54.6419,-166.8522,443.106
535.9908,0.3525,0.1476,25.8441,1.6784,12.3837,0.4725,50.9247,-4.4375,54.0017,-294.2511,428.7858
536.1432,0.4163,0.1488,3.1819,1.6998,12.3869,0.5165,50.058,-3.8125,54.7463,-199.1567,399.3369
536.2956,0.3394,0.1488,19.5692,1.7112,12.3723,0.4894,47.8941,-3.8125,54.6601,-226.8002,342.9876
536.448,0.3943,0.1486,4.8666,1.699,12.3788,0.4981,46.5768,-3.625,54.7091,-396.7807,261.7538
536.6004,0.3502,0.1483,1.6969,1.6837,12.3809,0.4315,48.5805,-4.0625,55.4526,-483.6807,117.8344
536.7528,0.3787,0.148,2000,1.6824,12.3762,0.471,51.2306,-3.6875,54.9768,-128.8781,128.5173
536.9052,0.3895,0.1487,2000,1.6848,12.3837,0.5157,51.6179,-4.3125,55.1517,-125.0147,124.6933
537.0576,0.3442,0.1487,2000,1.6713,12.3788,0.5778,50.9483,-4.5625,54.964,-98.0518,125.3778
537.21,0.3486,0.1483,2000,1.6573,12.3695,0.5277,48.6389,-5.0625,54.0996,-365.7672,125.8905
537.3624,0.3864,0.1484,2000,1.6764,12.3951,0.4715,48.5268,-6.25,54.1717,-153.9367,126.5259
537.5148,0.3819,0.1482,2000,1.7046,12.3762,0.4749,47.5573,-7.3125,54.7296,-94.6196,127.4533
537.6672,0.3569,0.1482,2000,1.7077,12.3723,0.4905,47.2327,-6.375,54.5153,-75.4678,128.8257
537.8196,0.387,0.1484,2000,1.6554,12.3788,0.5286,45.7997,-6.4375,54.7788,-134.3198,127.0549
537.972,0.3322,0.1485,2000,1.5915,12.3837,0.5162,44.2196,-6.9375,55.2296,391.3828,127.7789
538.1244,0.3762,0.1483,2000,1.5794,12.3809,0.4816,43.4533,-7.1875,55.3326,188.3639,122.7548
